DateKey,FullDateAlternateKey
20111002,2011-10-02 00:00:00
20111003,2011-10-03 00:00:00
20111004,2011-10-04 00:00:00
20111005,2011-10-05 00:00:00
20111006,2011-10-06 00:00:00
20111007,2011-10-07 00:00:00
20111008,2011-10-08 00:00:00
20111009,2011-10-09 00:00:00
20111010,2011-10-10 00:00:00
20111011,2011-10-11 00:00:00
20111012,2011-10-12 00:00:00
20111013,2011-10-13 00:00:00
20111014,2011-10-14 00:00:00
20111015,2011-10-15 00:00:00
20111016,2011-10-16 00:00:00
20111017,2011-10-17 00:00:00
20111018,2011-10-18 00:00:00
20111019,2011-10-19 00:00:00
20111020,2011-10-20 00:00:00
20111021,2011-10-21 00:00:00
20111022,2011-10-22 00:00:00
20111023,2011-10-23 00:00:00
20111024,2011-10-24 00:00:00
20111025,2011-10-25 00:00:00
20111026,2011-10-26 00:00:00
20111027,2011-10-27 00:00:00
20111028,2011-10-28 00:00:00
20111029,2011-10-29 00:00:00
20111030,2011-10-30 00:00:00
20111031,2011-10-31 00:00:00
20111101,2011-11-01 00:00:00
20111102,2011-11-02 00:00:00
20111103,2011-11-03 00:00:00
20111104,2011-11-04 00:00:00
20111105,2011-11-05 00:00:00
20111106,2011-11-06 00:00:00
20111107,2011-11-07 00:00:00
20111108,2011-11-08 00:00:00
20111109,2011-11-09 00:00:00
20111110,2011-11-10 00:00:00
20111111,2011-11-11 00:00:00
20111112,2011-11-12 00:00:00
20111113,2011-11-13 00:00:00
20111114,2011-11-14 00:00:00
20111115,2011-11-15 00:00:00
20111116,2011-11-16 00:00:00
20111117,2011-11-17 00:00:00
20111118,2011-11-18 00:00:00
20111119,2011-11-19 00:00:00
20111120,2011-11-20 00:00:00
20111121,2011-11-21 00:00:00
20111122,2011-11-22 00:00:00
20111123,2011-11-23 00:00:00
20111124,2011-11-24 00:00:00
20111125,2011-11-25 00:00:00
20111126,2011-11-26 00:00:00
20111127,2011-11-27 00:00:00
20111128,2011-11-28 00:00:00
20111129,2011-11-29 00:00:00
20111130,2011-11-30 00:00:00
20111201,2011-12-01 00:00:00
20111202,2011-12-02 00:00:00
20111203,2011-12-03 00:00:00
20111204,2011-12-04 00:00:00
20111205,2011-12-05 00:00:00
20111206,2011-12-06 00:00:00
20111207,2011-12-07 00:00:00
20111208,2011-12-08 00:00:00
20111209,2011-12-09 00:00:00
20111210,2011-12-10 00:00:00
20111211,2011-12-11 00:00:00
20111212,2011-12-12 00:00:00
20111213,2011-12-13 00:00:00
20111214,2011-12-14 00:00:00
20111215,2011-12-15 00:00:00
20111216,2011-12-16 00:00:00
20111217,2011-12-17 00:00:00
20111218,2011-12-18 00:00:00
20111219,2011-12-19 00:00:00
20111220,2011-12-20 00:00:00
20111221,2011-12-21 00:00:00
20111222,2011-12-22 00:00:00
20111223,2011-12-23 00:00:00
20111224,2011-12-24 00:00:00
20111225,2011-12-25 00:00:00
20111226,2011-12-26 00:00:00
20111227,2011-12-27 00:00:00
20111228,2011-12-28 00:00:00
20111229,2011-12-29 00:00:00
20111230,2011-12-30 00:00:00
20111231,2011-12-31 00:00:00
20120101,2012-01-01 00:00:00
20120102,2012-01-02 00:00:00
20120103,2012-01-03 00:00:00
20120104,2012-01-04 00:00:00
20120105,2012-01-05 00:00:00
20120106,2012-01-06 00:00:00
20120107,2012-01-07 00:00:00
20120108,2012-01-08 00:00:00
20120109,2012-01-09 00:00:00
20120110,2012-01-10 00:00:00
20120111,2012-01-11 00:00:00
20120112,2012-01-12 00:00:00
20120113,2012-01-13 00:00:00
20120114,2012-01-14 00:00:00
20120115,2012-01-15 00:00:00
20120116,2012-01-16 00:00:00
20120117,2012-01-17 00:00:00
20120118,2012-01-18 00:00:00
20120119,2012-01-19 00:00:00
20120120,2012-01-20 00:00:00
20120121,2012-01-21 00:00:00
20120122,2012-01-22 00:00:00
20120123,2012-01-23 00:00:00
20120124,2012-01-24 00:00:00
20120125,2012-01-25 00:00:00
20120126,2012-01-26 00:00:00
20120127,2012-01-27 00:00:00
20120128,2012-01-28 00:00:00
20120129,2012-01-29 00:00:00
20120130,2012-01-30 00:00:00
20120131,2012-01-31 00:00:00
20120201,2012-02-01 00:00:00
20120202,2012-02-02 00:00:00
20120203,2012-02-03 00:00:00
20120204,2012-02-04 00:00:00
20120205,2012-02-05 00:00:00
20120206,2012-02-06 00:00:00
20120207,2012-02-07 00:00:00
20120208,2012-02-08 00:00:00
20120209,2012-02-09 00:00:00
20120210,2012-02-10 00:00:00
20120211,2012-02-11 00:00:00
20120212,2012-02-12 00:00:00
20120213,2012-02-13 00:00:00
20120214,2012-02-14 00:00:00
20120215,2012-02-15 00:00:00
20120216,2012-02-16 00:00:00
20120217,2012-02-17 00:00:00
20120218,2012-02-18 00:00:00
20120219,2012-02-19 00:00:00
20120220,2012-02-20 00:00:00
20120221,2012-02-21 00:00:00
20120222,2012-02-22 00:00:00
20120223,2012-02-23 00:00:00
20120224,2012-02-24 00:00:00
20120225,2012-02-25 00:00:00
20120226,2012-02-26 00:00:00
20120227,2012-02-27 00:00:00
20120228,2012-02-28 00:00:00
20120229,2012-02-29 00:00:00
20120301,2012-03-01 00:00:00
20120302,2012-03-02 00:00:00
20120303,2012-03-03 00:00:00
20120304,2012-03-04 00:00:00
20120305,2012-03-05 00:00:00
20120306,2012-03-06 00:00:00
20120307,2012-03-07 00:00:00
20120308,2012-03-08 00:00:00
20120309,2012-03-09 00:00:00
20120310,2012-03-10 00:00:00
20120311,2012-03-11 00:00:00
20120312,2012-03-12 00:00:00
20120313,2012-03-13 00:00:00
20120314,2012-03-14 00:00:00
20120315,2012-03-15 00:00:00
20120316,2012-03-16 00:00:00
20120317,2012-03-17 00:00:00
20120318,2012-03-18 00:00:00
20120319,2012-03-19 00:00:00
20120320,2012-03-20 00:00:00
20120321,2012-03-21 00:00:00
20120322,2012-03-22 00:00:00
20120323,2012-03-23 00:00:00
20120324,2012-03-24 00:00:00
20120325,2012-03-25 00:00:00
20120326,2012-03-26 00:00:00
20120327,2012-03-27 00:00:00
20120328,2012-03-28 00:00:00
20120329,2012-03-29 00:00:00
20120330,2012-03-30 00:00:00
20120331,2012-03-31 00:00:00
20120401,2012-04-01 00:00:00
20120402,2012-04-02 00:00:00
20120403,2012-04-03 00:00:00
20120404,2012-04-04 00:00:00
20120405,2012-04-05 00:00:00
20120406,2012-04-06 00:00:00
20120407,2012-04-07 00:00:00
20120408,2012-04-08 00:00:00
20120409,2012-04-09 00:00:00
20120410,2012-04-10 00:00:00
20120411,2012-04-11 00:00:00
20120412,2012-04-12 00:00:00
20120413,2012-04-13 00:00:00
20120414,2012-04-14 00:00:00
20120415,2012-04-15 00:00:00
20120416,2012-04-16 00:00:00
20120417,2012-04-17 00:00:00
20120418,2012-04-18 00:00:00
20120419,2012-04-19 00:00:00
20120420,2012-04-20 00:00:00
20120421,2012-04-21 00:00:00
20120422,2012-04-22 00:00:00
20120423,2012-04-23 00:00:00
20120424,2012-04-24 00:00:00
20120425,2012-04-25 00:00:00
20120426,2012-04-26 00:00:00
20120427,2012-04-27 00:00:00
20120428,2012-04-28 00:00:00
20120429,2012-04-29 00:00:00
20120430,2012-04-30 00:00:00
20120501,2012-05-01 00:00:00
20120502,2012-05-02 00:00:00
20120503,2012-05-03 00:00:00
20120504,2012-05-04 00:00:00
20120505,2012-05-05 00:00:00
20120506,2012-05-06 00:00:00
20120507,2012-05-07 00:00:00
20120508,2012-05-08 00:00:00
20120509,2012-05-09 00:00:00
20120510,2012-05-10 00:00:00
20120511,2012-05-11 00:00:00
20120512,2012-05-12 00:00:00
20120513,2012-05-13 00:00:00
20120514,2012-05-14 00:00:00
20120515,2012-05-15 00:00:00
20120516,2012-05-16 00:00:00
20120517,2012-05-17 00:00:00
20120518,2012-05-18 00:00:00
20120519,2012-05-19 00:00:00
20120520,2012-05-20 00:00:00
20120521,2012-05-21 00:00:00
20120522,2012-05-22 00:00:00
20120523,2012-05-23 00:00:00
20120524,2012-05-24 00:00:00
20120525,2012-05-25 00:00:00
20120526,2012-05-26 00:00:00
20120527,2012-05-27 00:00:00
20120528,2012-05-28 00:00:00
20120529,2012-05-29 00:00:00
20120530,2012-05-30 00:00:00
20120531,2012-05-31 00:00:00
20120601,2012-06-01 00:00:00
20120602,2012-06-02 00:00:00
20120603,2012-06-03 00:00:00
20120604,2012-06-04 00:00:00
20120605,2012-06-05 00:00:00
20120606,2012-06-06 00:00:00
20120607,2012-06-07 00:00:00
20120608,2012-06-08 00:00:00
20120609,2012-06-09 00:00:00
20120610,2012-06-10 00:00:00
20120611,2012-06-11 00:00:00
20120612,2012-06-12 00:00:00
20120613,2012-06-13 00:00:00
20120614,2012-06-14 00:00:00
20120615,2012-06-15 00:00:00
20120616,2012-06-16 00:00:00
20120617,2012-06-17 00:00:00
20120618,2012-06-18 00:00:00
20120619,2012-06-19 00:00:00
20120620,2012-06-20 00:00:00
20120621,2012-06-21 00:00:00
20120622,2012-06-22 00:00:00
20120623,2012-06-23 00:00:00
20120624,2012-06-24 00:00:00
20120625,2012-06-25 00:00:00
20120626,2012-06-26 00:00:00
20120627,2012-06-27 00:00:00
20120628,2012-06-28 00:00:00
20120629,2012-06-29 00:00:00
20120630,2012-06-30 00:00:00
20120701,2012-07-01 00:00:00
20120702,2012-07-02 00:00:00
20120703,2012-07-03 00:00:00
20120704,2012-07-04 00:00:00
20120705,2012-07-05 00:00:00
20120706,2012-07-06 00:00:00
20120707,2012-07-07 00:00:00
20120708,2012-07-08 00:00:00
20120709,2012-07-09 00:00:00
20120710,2012-07-10 00:00:00
20120711,2012-07-11 00:00:00
20120712,2012-07-12 00:00:00
20120713,2012-07-13 00:00:00
20120714,2012-07-14 00:00:00
20120715,2012-07-15 00:00:00
20120716,2012-07-16 00:00:00
20120717,2012-07-17 00:00:00
20120718,2012-07-18 00:00:00
20120719,2012-07-19 00:00:00
20120720,2012-07-20 00:00:00
20120721,2012-07-21 00:00:00
20120722,2012-07-22 00:00:00
20120723,2012-07-23 00:00:00
20120724,2012-07-24 00:00:00
20120725,2012-07-25 00:00:00
20120726,2012-07-26 00:00:00
20120727,2012-07-27 00:00:00
20120728,2012-07-28 00:00:00
20120729,2012-07-29 00:00:00
20120730,2012-07-30 00:00:00
20120731,2012-07-31 00:00:00
20120801,2012-08-01 00:00:00
20120802,2012-08-02 00:00:00
20120803,2012-08-03 00:00:00
20120804,2012-08-04 00:00:00
20120805,2012-08-05 00:00:00
20120806,2012-08-06 00:00:00
20120807,2012-08-07 00:00:00
20120808,2012-08-08 00:00:00
20120809,2012-08-09 00:00:00
20120810,2012-08-10 00:00:00
20120811,2012-08-11 00:00:00
20120812,2012-08-12 00:00:00
20120813,2012-08-13 00:00:00
20120814,2012-08-14 00:00:00
20120815,2012-08-15 00:00:00
20120816,2012-08-16 00:00:00
20120817,2012-08-17 00:00:00
20120818,2012-08-18 00:00:00
20120819,2012-08-19 00:00:00
20120820,2012-08-20 00:00:00
20120821,2012-08-21 00:00:00
20120822,2012-08-22 00:00:00
20120823,2012-08-23 00:00:00
20120824,2012-08-24 00:00:00
20120825,2012-08-25 00:00:00
20120826,2012-08-26 00:00:00
20120827,2012-08-27 00:00:00
20120828,2012-08-28 00:00:00
20120829,2012-08-29 00:00:00
20120830,2012-08-30 00:00:00
20120831,2012-08-31 00:00:00
20120901,2012-09-01 00:00:00
20120902,2012-09-02 00:00:00
20120903,2012-09-03 00:00:00
20120904,2012-09-04 00:00:00
20120905,2012-09-05 00:00:00
20120906,2012-09-06 00:00:00
20120907,2012-09-07 00:00:00
20120908,2012-09-08 00:00:00
20120909,2012-09-09 00:00:00
20120910,2012-09-10 00:00:00
20120911,2012-09-11 00:00:00
20120912,2012-09-12 00:00:00
20120913,2012-09-13 00:00:00
20120914,2012-09-14 00:00:00
20120915,2012-09-15 00:00:00
20120916,2012-09-16 00:00:00
20120917,2012-09-17 00:00:00
20120918,2012-09-18 00:00:00
20120919,2012-09-19 00:00:00
20120920,2012-09-20 00:00:00
20120921,2012-09-21 00:00:00
20120922,2012-09-22 00:00:00
20120923,2012-09-23 00:00:00
20120924,2012-09-24 00:00:00
20120925,2012-09-25 00:00:00
20120926,2012-09-26 00:00:00
20120927,2012-09-27 00:00:00
20120928,2012-09-28 00:00:00
20120929,2012-09-29 00:00:00
20120930,2012-09-30 00:00:00
20121001,2012-10-01 00:00:00
20121002,2012-10-02 00:00:00
20121003,2012-10-03 00:00:00
20121004,2012-10-04 00:00:00
20121005,2012-10-05 00:00:00
20121006,2012-10-06 00:00:00
20121007,2012-10-07 00:00:00
20121008,2012-10-08 00:00:00
20121009,2012-10-09 00:00:00
20121010,2012-10-10 00:00:00
20121011,2012-10-11 00:00:00
20121012,2012-10-12 00:00:00
20121013,2012-10-13 00:00:00
20121014,2012-10-14 00:00:00
20121015,2012-10-15 00:00:00
20121016,2012-10-16 00:00:00
20121017,2012-10-17 00:00:00
20121018,2012-10-18 00:00:00
20121019,2012-10-19 00:00:00
20121020,2012-10-20 00:00:00
20121021,2012-10-21 00:00:00
20121022,2012-10-22 00:00:00
20121023,2012-10-23 00:00:00
20121024,2012-10-24 00:00:00
20121025,2012-10-25 00:00:00
20121026,2012-10-26 00:00:00
20121027,2012-10-27 00:00:00
20121028,2012-10-28 00:00:00
20121029,2012-10-29 00:00:00
20121030,2012-10-30 00:00:00
20121031,2012-10-31 00:00:00
20121101,2012-11-01 00:00:00
20121102,2012-11-02 00:00:00
20121103,2012-11-03 00:00:00
20121104,2012-11-04 00:00:00
20121105,2012-11-05 00:00:00
20121106,2012-11-06 00:00:00
20121107,2012-11-07 00:00:00
20121108,2012-11-08 00:00:00
20121109,2012-11-09 00:00:00
20121110,2012-11-10 00:00:00
20121111,2012-11-11 00:00:00
20121112,2012-11-12 00:00:00
20121113,2012-11-13 00:00:00
20121114,2012-11-14 00:00:00
20121115,2012-11-15 00:00:00
20121116,2012-11-16 00:00:00
20121117,2012-11-17 00:00:00
20121118,2012-11-18 00:00:00
20121119,2012-11-19 00:00:00
20121120,2012-11-20 00:00:00
20121121,2012-11-21 00:00:00
20121122,2012-11-22 00:00:00
20121123,2012-11-23 00:00:00
20121124,2012-11-24 00:00:00
20121125,2012-11-25 00:00:00
20121126,2012-11-26 00:00:00
20121127,2012-11-27 00:00:00
20121128,2012-11-28 00:00:00
20121129,2012-11-29 00:00:00
20121130,2012-11-30 00:00:00
20121201,2012-12-01 00:00:00
20121202,2012-12-02 00:00:00
20121203,2012-12-03 00:00:00
20121204,2012-12-04 00:00:00
20121205,2012-12-05 00:00:00
20121206,2012-12-06 00:00:00
20121207,2012-12-07 00:00:00
20121208,2012-12-08 00:00:00
20121209,2012-12-09 00:00:00
20121210,2012-12-10 00:00:00
20121211,2012-12-11 00:00:00
20121212,2012-12-12 00:00:00
20121213,2012-12-13 00:00:00
20121214,2012-12-14 00:00:00
20121215,2012-12-15 00:00:00
20121216,2012-12-16 00:00:00
20121217,2012-12-17 00:00:00
20121218,2012-12-18 00:00:00
20121219,2012-12-19 00:00:00
20121220,2012-12-20 00:00:00
20121221,2012-12-21 00:00:00
20121222,2012-12-22 00:00:00
20121223,2012-12-23 00:00:00
20121224,2012-12-24 00:00:00
20121225,2012-12-25 00:00:00
20121226,2012-12-26 00:00:00
20121227,2012-12-27 00:00:00
20121228,2012-12-28 00:00:00
20121229,2012-12-29 00:00:00
20121230,2012-12-30 00:00:00
20121231,2012-12-31 00:00:00
20130101,2013-01-01 00:00:00
20130102,2013-01-02 00:00:00
20130103,2013-01-03 00:00:00
20130104,2013-01-04 00:00:00
20130105,2013-01-05 00:00:00
20130106,2013-01-06 00:00:00
20130107,2013-01-07 00:00:00
20130108,2013-01-08 00:00:00
20130109,2013-01-09 00:00:00
20130110,2013-01-10 00:00:00
20130111,2013-01-11 00:00:00
20130112,2013-01-12 00:00:00
20130113,2013-01-13 00:00:00
20130114,2013-01-14 00:00:00
20130115,2013-01-15 00:00:00
20130116,2013-01-16 00:00:00
20130117,2013-01-17 00:00:00
20130118,2013-01-18 00:00:00
20130119,2013-01-19 00:00:00
20130120,2013-01-20 00:00:00
20130121,2013-01-21 00:00:00
20130122,2013-01-22 00:00:00
20130123,2013-01-23 00:00:00
20130124,2013-01-24 00:00:00
20130125,2013-01-25 00:00:00
20130126,2013-01-26 00:00:00
20130127,2013-01-27 00:00:00
20130128,2013-01-28 00:00:00
20130129,2013-01-29 00:00:00
20130130,2013-01-30 00:00:00
20130131,2013-01-31 00:00:00
20130201,2013-02-01 00:00:00
20130202,2013-02-02 00:00:00
20130203,2013-02-03 00:00:00
20130204,2013-02-04 00:00:00
20130205,2013-02-05 00:00:00
20130206,2013-02-06 00:00:00
20130207,2013-02-07 00:00:00
20130208,2013-02-08 00:00:00
20130209,2013-02-09 00:00:00
20130210,2013-02-10 00:00:00
20130211,2013-02-11 00:00:00
20130212,2013-02-12 00:00:00
20130213,2013-02-13 00:00:00
20130214,2013-02-14 00:00:00
20130215,2013-02-15 00:00:00
20130216,2013-02-16 00:00:00
20130217,2013-02-17 00:00:00
20130218,2013-02-18 00:00:00
20130219,2013-02-19 00:00:00
20130220,2013-02-20 00:00:00
20130221,2013-02-21 00:00:00
20130222,2013-02-22 00:00:00
20130223,2013-02-23 00:00:00
20130224,2013-02-24 00:00:00
20130225,2013-02-25 00:00:00
20130226,2013-02-26 00:00:00
20130227,2013-02-27 00:00:00
20130228,2013-02-28 00:00:00
20130301,2013-03-01 00:00:00
20130302,2013-03-02 00:00:00
20130303,2013-03-03 00:00:00
20130304,2013-03-04 00:00:00
20130305,2013-03-05 00:00:00
20130306,2013-03-06 00:00:00
20130307,2013-03-07 00:00:00
20130308,2013-03-08 00:00:00
20130309,2013-03-09 00:00:00
20130310,2013-03-10 00:00:00
20130311,2013-03-11 00:00:00
20130312,2013-03-12 00:00:00
20130313,2013-03-13 00:00:00
20130314,2013-03-14 00:00:00
20130315,2013-03-15 00:00:00
20130316,2013-03-16 00:00:00
20130317,2013-03-17 00:00:00
20130318,2013-03-18 00:00:00
20130319,2013-03-19 00:00:00
20130320,2013-03-20 00:00:00
20130321,2013-03-21 00:00:00
20130322,2013-03-22 00:00:00
20130323,2013-03-23 00:00:00
20130324,2013-03-24 00:00:00
20130325,2013-03-25 00:00:00
20130326,2013-03-26 00:00:00
20130327,2013-03-27 00:00:00
20130328,2013-03-28 00:00:00
20130329,2013-03-29 00:00:00
20130330,2013-03-30 00:00:00
20130331,2013-03-31 00:00:00
20130401,2013-04-01 00:00:00
20130402,2013-04-02 00:00:00
20130403,2013-04-03 00:00:00
20130404,2013-04-04 00:00:00
20130405,2013-04-05 00:00:00
20130406,2013-04-06 00:00:00
20130407,2013-04-07 00:00:00
20130408,2013-04-08 00:00:00
20130409,2013-04-09 00:00:00
20130410,2013-04-10 00:00:00
20130411,2013-04-11 00:00:00
20130412,2013-04-12 00:00:00
20130413,2013-04-13 00:00:00
20130414,2013-04-14 00:00:00
20130415,2013-04-15 00:00:00
20130416,2013-04-16 00:00:00
20130417,2013-04-17 00:00:00
20130418,2013-04-18 00:00:00
20130419,2013-04-19 00:00:00
20130420,2013-04-20 00:00:00
20130421,2013-04-21 00:00:00
20130422,2013-04-22 00:00:00
20130423,2013-04-23 00:00:00
20130424,2013-04-24 00:00:00
20130425,2013-04-25 00:00:00
20130426,2013-04-26 00:00:00
20130427,2013-04-27 00:00:00
20130428,2013-04-28 00:00:00
20130429,2013-04-29 00:00:00
20130430,2013-04-30 00:00:00
20130501,2013-05-01 00:00:00
20130502,2013-05-02 00:00:00
20130503,2013-05-03 00:00:00
20130504,2013-05-04 00:00:00
20130505,2013-05-05 00:00:00
20130506,2013-05-06 00:00:00
20130507,2013-05-07 00:00:00
20130508,2013-05-08 00:00:00
20130509,2013-05-09 00:00:00
20130510,2013-05-10 00:00:00
20130511,2013-05-11 00:00:00
20130512,2013-05-12 00:00:00
20130513,2013-05-13 00:00:00
20130514,2013-05-14 00:00:00
20130515,2013-05-15 00:00:00
20130516,2013-05-16 00:00:00
20130517,2013-05-17 00:00:00
20130518,2013-05-18 00:00:00
20130519,2013-05-19 00:00:00
20130520,2013-05-20 00:00:00
20130521,2013-05-21 00:00:00
20130522,2013-05-22 00:00:00
20130523,2013-05-23 00:00:00
20130524,2013-05-24 00:00:00
20130525,2013-05-25 00:00:00
20130526,2013-05-26 00:00:00
20130527,2013-05-27 00:00:00
20130528,2013-05-28 00:00:00
20130529,2013-05-29 00:00:00
20130530,2013-05-30 00:00:00
20130531,2013-05-31 00:00:00
20130601,2013-06-01 00:00:00
20130602,2013-06-02 00:00:00
20130603,2013-06-03 00:00:00
20130604,2013-06-04 00:00:00
20130605,2013-06-05 00:00:00
20130606,2013-06-06 00:00:00
20130607,2013-06-07 00:00:00
20130608,2013-06-08 00:00:00
20130609,2013-06-09 00:00:00
20130610,2013-06-10 00:00:00
20130611,2013-06-11 00:00:00
20130612,2013-06-12 00:00:00
20130613,2013-06-13 00:00:00
20130614,2013-06-14 00:00:00
20130615,2013-06-15 00:00:00
20130616,2013-06-16 00:00:00
20130617,2013-06-17 00:00:00
20130618,2013-06-18 00:00:00
20130619,2013-06-19 00:00:00
20130620,2013-06-20 00:00:00
20130621,2013-06-21 00:00:00
20130622,2013-06-22 00:00:00
20130623,2013-06-23 00:00:00
20130624,2013-06-24 00:00:00
20130625,2013-06-25 00:00:00
20130626,2013-06-26 00:00:00
20130627,2013-06-27 00:00:00
20130628,2013-06-28 00:00:00
20130629,2013-06-29 00:00:00
20130630,2013-06-30 00:00:00
20130701,2013-07-01 00:00:00
20130702,2013-07-02 00:00:00
20130703,2013-07-03 00:00:00
20130704,2013-07-04 00:00:00
20130705,2013-07-05 00:00:00
20130706,2013-07-06 00:00:00
20130707,2013-07-07 00:00:00
20130708,2013-07-08 00:00:00
20130709,2013-07-09 00:00:00
20130710,2013-07-10 00:00:00
20130711,2013-07-11 00:00:00
20130712,2013-07-12 00:00:00
20130713,2013-07-13 00:00:00
20130714,2013-07-14 00:00:00
20130715,2013-07-15 00:00:00
20130716,2013-07-16 00:00:00
20130717,2013-07-17 00:00:00
20130718,2013-07-18 00:00:00
20130719,2013-07-19 00:00:00
20130720,2013-07-20 00:00:00
20130721,2013-07-21 00:00:00
20130722,2013-07-22 00:00:00
20130723,2013-07-23 00:00:00
20130724,2013-07-24 00:00:00
20130725,2013-07-25 00:00:00
20130726,2013-07-26 00:00:00
20130727,2013-07-27 00:00:00
20130728,2013-07-28 00:00:00
20130729,2013-07-29 00:00:00
20130730,2013-07-30 00:00:00
20130731,2013-07-31 00:00:00
20130801,2013-08-01 00:00:00
20130802,2013-08-02 00:00:00
20130803,2013-08-03 00:00:00
20130804,2013-08-04 00:00:00
20130805,2013-08-05 00:00:00
20130806,2013-08-06 00:00:00
20130807,2013-08-07 00:00:00
20130808,2013-08-08 00:00:00
20130809,2013-08-09 00:00:00
20130810,2013-08-10 00:00:00
20130811,2013-08-11 00:00:00
20130812,2013-08-12 00:00:00
20130813,2013-08-13 00:00:00
20130814,2013-08-14 00:00:00
20130815,2013-08-15 00:00:00
20130816,2013-08-16 00:00:00
20130817,2013-08-17 00:00:00
20130818,2013-08-18 00:00:00
20130819,2013-08-19 00:00:00
20130820,2013-08-20 00:00:00
20130821,2013-08-21 00:00:00
20130822,2013-08-22 00:00:00
20130823,2013-08-23 00:00:00
20130824,2013-08-24 00:00:00
20130825,2013-08-25 00:00:00
20130826,2013-08-26 00:00:00
20130827,2013-08-27 00:00:00
20130828,2013-08-28 00:00:00
20130829,2013-08-29 00:00:00
20130830,2013-08-30 00:00:00
20130831,2013-08-31 00:00:00
20130901,2013-09-01 00:00:00
20130902,2013-09-02 00:00:00
20130903,2013-09-03 00:00:00
20130904,2013-09-04 00:00:00
20130905,2013-09-05 00:00:00
20130906,2013-09-06 00:00:00
20130907,2013-09-07 00:00:00
20130908,2013-09-08 00:00:00
20130909,2013-09-09 00:00:00
20130910,2013-09-10 00:00:00
20130911,2013-09-11 00:00:00
20130912,2013-09-12 00:00:00
20130913,2013-09-13 00:00:00
20130914,2013-09-14 00:00:00
20130915,2013-09-15 00:00:00
20130916,2013-09-16 00:00:00
20130917,2013-09-17 00:00:00
20130918,2013-09-18 00:00:00
20130919,2013-09-19 00:00:00
20130920,2013-09-20 00:00:00
20130921,2013-09-21 00:00:00
20130922,2013-09-22 00:00:00
20130923,2013-09-23 00:00:00
20130924,2013-09-24 00:00:00
20130925,2013-09-25 00:00:00
20130926,2013-09-26 00:00:00
20130927,2013-09-27 00:00:00
20130928,2013-09-28 00:00:00
20130929,2013-09-29 00:00:00
20130930,2013-09-30 00:00:00
20131001,2013-10-01 00:00:00
20131002,2013-10-02 00:00:00
20131003,2013-10-03 00:00:00
20131004,2013-10-04 00:00:00
20131005,2013-10-05 00:00:00
20131006,2013-10-06 00:00:00
20131007,2013-10-07 00:00:00
20131008,2013-10-08 00:00:00
20131009,2013-10-09 00:00:00
20131010,2013-10-10 00:00:00
20131011,2013-10-11 00:00:00
20131012,2013-10-12 00:00:00
20131013,2013-10-13 00:00:00
20131014,2013-10-14 00:00:00
20131015,2013-10-15 00:00:00
20131016,2013-10-16 00:00:00
20131017,2013-10-17 00:00:00
20131018,2013-10-18 00:00:00
20131019,2013-10-19 00:00:00
20131020,2013-10-20 00:00:00
20131021,2013-10-21 00:00:00
20131022,2013-10-22 00:00:00
20131023,2013-10-23 00:00:00
20131024,2013-10-24 00:00:00
20131025,2013-10-25 00:00:00
20131026,2013-10-26 00:00:00
20131027,2013-10-27 00:00:00
20131028,2013-10-28 00:00:00
20131029,2013-10-29 00:00:00
20131030,2013-10-30 00:00:00
20131031,2013-10-31 00:00:00
20131101,2013-11-01 00:00:00
20131102,2013-11-02 00:00:00
20131103,2013-11-03 00:00:00
20131104,2013-11-04 00:00:00
20131105,2013-11-05 00:00:00
20131106,2013-11-06 00:00:00
20131107,2013-11-07 00:00:00
20131108,2013-11-08 00:00:00
20131109,2013-11-09 00:00:00
20131110,2013-11-10 00:00:00
20131111,2013-11-11 00:00:00
20131112,2013-11-12 00:00:00
20131113,2013-11-13 00:00:00
20131114,2013-11-14 00:00:00
20131115,2013-11-15 00:00:00
20131116,2013-11-16 00:00:00
20131117,2013-11-17 00:00:00
20131118,2013-11-18 00:00:00
20131119,2013-11-19 00:00:00
20131120,2013-11-20 00:00:00
20131121,2013-11-21 00:00:00
20131122,2013-11-22 00:00:00
20131123,2013-11-23 00:00:00
20131124,2013-11-24 00:00:00
20131125,2013-11-25 00:00:00
20131126,2013-11-26 00:00:00
20131127,2013-11-27 00:00:00
20131128,2013-11-28 00:00:00
20131129,2013-11-29 00:00:00
20131130,2013-11-30 00:00:00
20131201,2013-12-01 00:00:00
20131202,2013-12-02 00:00:00
20131203,2013-12-03 00:00:00
20131204,2013-12-04 00:00:00
20131205,2013-12-05 00:00:00
20131206,2013-12-06 00:00:00
20131207,2013-12-07 00:00:00
20131208,2013-12-08 00:00:00
20131209,2013-12-09 00:00:00
20131210,2013-12-10 00:00:00
20131211,2013-12-11 00:00:00
20131212,2013-12-12 00:00:00
20131213,2013-12-13 00:00:00
20131214,2013-12-14 00:00:00
20131215,2013-12-15 00:00:00
20131216,2013-12-16 00:00:00
20131217,2013-12-17 00:00:00
20131218,2013-12-18 00:00:00
20131219,2013-12-19 00:00:00
20131220,2013-12-20 00:00:00
20131221,2013-12-21 00:00:00
20131222,2013-12-22 00:00:00
20131223,2013-12-23 00:00:00
20131224,2013-12-24 00:00:00
20131225,2013-12-25 00:00:00
20131226,2013-12-26 00:00:00
20131227,2013-12-27 00:00:00
20131228,2013-12-28 00:00:00
20131229,2013-12-29 00:00:00
20131230,2013-12-30 00:00:00
20131231,2013-12-31 00:00:00
